#lambda/nm	C1
208.295	474.8
208.67	436.6
209.045	397.6
209.419	404.8
209.794	565
210.169	543.8
210.544	662.4
210.919	573.2
211.295	568
211.67	576.6
212.045	564.2
212.421	566.6
212.796	599.8
213.172	566.6
213.547	568.2
213.923	567
214.299	555.4
214.675	575
215.051	576
215.427	577.6
215.803	592.6
216.179	575.8
216.555	571.4
216.932	577.2
217.308	571.8
217.684	565.6
218.061	577.2
218.438	572.6
218.814	571.8
219.191	576
219.568	558.4
219.945	562.4
220.322	569.6
220.699	571.2
221.076	571.2
221.453	574.6
221.83	561
222.208	568
222.585	561.6
222.962	568.6
223.34	580.8
223.717	565.6
224.095	563.4
224.473	574.4
224.851	564.6
225.229	562.6
225.607	583.2
225.985	556.6
226.363	567.2
226.741	565.6
227.119	570
227.497	577.2
227.876	556.8
228.254	577
228.633	573.6
229.011	586
229.39	577.8
229.769	575.8
230.148	573
230.527	585
230.905	567.4
231.284	569.6
231.664	561.6
232.043	581.2
232.422	576.8
232.801	564.2
233.181	561
233.56	570.4
233.94	570.8
234.319	557.6
234.699	565.8
235.079	610.8
235.458	600.2
235.838	585.4
236.218	554.6
236.598	557.4
236.978	563
237.358	563.4
237.738	568.6
238.119	583
238.499	554.8
238.88	575
239.26	584.4
239.641	554.2
240.021	566.6
240.402	567.2
240.783	565.6
241.163	567.2
241.544	565.6
241.925	573.4
242.306	588.4
242.687	569.6
243.069	562.6
243.45	566.2
243.831	558.6
244.212	574.8
244.594	600.8
244.975	580.6
245.357	575.2
245.739	559.4
246.12	567.6
246.502	589.6
246.884	563
247.266	567.2
247.648	577.2
248.03	592.8
248.412	570.8
248.794	580.6
249.176	565
249.559	579.6
249.941	569.6
250.323	561
250.706	562
251.089	564.6
251.471	575.2
251.854	579.2
252.237	574.2
252.62	572.6
253.002	580.4
253.385	561.4
253.769	584.4
254.152	574.8
254.535	575.8
254.918	562
255.301	564.4
255.685	566.6
256.068	572
256.452	589.4
256.835	572.2
257.219	574.6
257.603	576
257.986	565.2
258.37	567.6
258.754	554.4
259.138	570.2
259.522	575.4
259.906	562.6
260.29	574.4
260.675	570.2
261.059	567.8
261.443	562.4
261.828	568
262.212	563
262.597	553.2
262.981	562.4
263.366	577.8
263.751	574
264.136	569.2
264.521	570.4
264.906	560.2
265.291	577.4
265.676	564.2
266.061	573.8
266.446	582.8
266.831	575
267.217	589.4
267.602	568.4
