#lambda/nm	C1
208.295	469.4
208.67	429.6
209.045	394
209.419	402.2
209.794	562.6
210.169	552.4
210.544	669.6
210.919	567.4
211.295	563.2
211.67	577.2
212.045	562.6
212.421	570.4
212.796	600.8
213.172	560.6
213.547	566.4
213.923	566.6
214.299	559.4
214.675	579.2
215.051	577.4
215.427	580
215.803	588.4
216.179	571
216.555	558.2
216.932	578.2
217.308	566.8
217.684	574.6
218.061	578
218.438	577.8
218.814	570.8
219.191	569.8
219.568	562.8
219.945	571
220.322	579.8
220.699	569.4
221.076	583
221.453	578.4
221.83	573.8
222.208	568.6
222.585	564.4
222.962	571.2
223.34	576.4
223.717	570.2
224.095	573.2
224.473	568.6
224.851	570.4
225.229	567.8
225.607	587.8
225.985	567.6
226.363	577
226.741	573.2
227.119	571
227.497	582.4
227.876	554.2
228.254	576.6
228.633	584
229.011	567.8
229.39	577.2
229.769	574.6
230.148	582.2
230.527	593.6
230.905	568.6
231.284	563
231.664	562.8
232.043	581
232.422	572
232.801	569.2
233.181	574.8
233.56	573
233.94	573.6
234.319	567.4
234.699	565.4
235.079	608.2
235.458	615.4
235.838	584.8
236.218	553.6
236.598	559.6
236.978	564.2
237.358	562.2
237.738	565.8
238.119	575.4
238.499	558.4
238.88	577.4
239.26	595.2
239.641	559.8
240.021	563.6
240.402	570.2
240.783	564
241.163	567.2
241.544	575.2
241.925	561.6
242.306	585.6
242.687	576.2
243.069	574.2
243.45	579.6
243.831	558
244.212	568.2
244.594	610.6
244.975	575.8
245.357	578.4
245.739	567.6
246.12	577.6
246.502	586.4
246.884	573.6
247.266	571
247.648	575.8
248.03	592
248.412	570
248.794	580.4
249.176	570
249.559	583.2
249.941	568.8
250.323	559.2
250.706	559.4
251.089	565.8
251.471	575.2
251.854	573.4
252.237	569.2
252.62	582.2
253.002	576.8
253.385	571
253.769	578.8
254.152	575
254.535	573.6
254.918	560
255.301	565.8
255.685	571.6
256.068	564.2
256.452	593.6
256.835	580
257.219	581.6
257.603	583.2
257.986	568.8
258.37	576.8
258.754	566.4
259.138	580.8
259.522	588.2
259.906	565.4
260.29	575.8
260.675	573.4
261.059	573.4
261.443	557.8
261.828	587.2
262.212	585.8
262.597	558.2
262.981	575.2
263.366	583.4
263.751	568
264.136	567.8
264.521	573.4
264.906	571.8
265.291	574.4
265.676	573.8
266.061	573.8
266.446	586
266.831	575.2
267.217	592.2
267.602	571.2
267.987	564
268.373	566.4
268.759	581
269.144	574.2
269.53	565.6
269.916	567.2
270.302	569.8
270.688	572
271.074	572.8
271.46	575.8
271.846	599
272.232	560.4
272.618	564.4
273.004	568.8
273.391	574.4
273.777	579
274.164	579.6
274.55	584.4
274.937	571.8
275.324	571.2
275.71	576
276.097	580
276.484	562.2
276.871	573
277.258	583
277.645	560.8
278.032	570.6
278.419	571.4
278.807	573.2
279.194	555.6
279.581	564.2
279.969	576.4
280.356	574.6
