#lambda/nm	C1
208.295	469.6
208.67	434
209.045	394.4
209.419	401.2
209.794	559.2
210.169	548.4
210.544	666.2
210.919	573
211.295	560.6
211.67	567.4
212.045	569.6
212.421	571
212.796	594
213.172	564.4
213.547	563.2
213.923	563
214.299	564.6
214.675	570.6
215.051	565.2
215.427	575.8
215.803	589.8
216.179	565.8
216.555	563.2
216.932	572
217.308	575.4
217.684	568.8
218.061	582.6
218.438	565.4
218.814	563.2
219.191	569.8
219.568	554.8
219.945	570.8
220.322	576.6
220.699	574
221.076	569.8
221.453	570.4
221.83	562.2
222.208	561.4
222.585	566
222.962	570.6
223.34	569.4
223.717	566
224.095	573.4
224.473	561.6
224.851	559.8
225.229	559.2
225.607	584.2
225.985	561
226.363	563.6
226.741	568.8
227.119	560
227.497	575.6
227.876	552.6
228.254	563.6
228.633	570.2
229.011	562.4
229.39	569.4
229.769	570.8
230.148	576.4
230.527	583
230.905	564.8
231.284	571.2
231.664	562
232.043	574.8
232.422	575.8
232.801	565
233.181	578.4
233.56	564.6
233.94	569.6
234.319	553.2
234.699	566.8
235.079	600.2
235.458	603.2
235.838	583.2
236.218	555.6
236.598	560.6
236.978	558.6
237.358	562
237.738	560.2
238.119	571.6
238.499	553.6
238.88	571.4
239.26	577
239.641	559.4
240.021	559.6
240.402	570.4
240.783	566.6
241.163	561
241.544	565.4
241.925	572.4
242.306	581.2
242.687	570
243.069	569
243.45	575.8
243.831	570
244.212	557.8
244.594	596.6
244.975	575
245.357	571.8
245.739	554.4
246.12	572.4
246.502	578.8
246.884	570
247.266	566.4
247.648	566.2
248.03	591
248.412	573.6
248.794	570.2
249.176	559.6
249.559	573.2
249.941	567
250.323	565.4
250.706	557
251.089	571.4
251.471	566.4
251.854	573.4
252.237	573.4
252.62	578.8
253.002	572.6
253.385	569.6
253.769	582.4
254.152	568
254.535	572
254.918	552.8
255.301	565.4
255.685	568.8
256.068	559.8
256.452	591.4
256.835	571.2
257.219	573.8
257.603	577.2
257.986	558.6
258.37	575.2
258.754	557
259.138	569.8
259.522	582.2
259.906	561
260.29	574.8
260.675	570.8
261.059	571.6
261.443	562
261.828	575.2
262.212	566.4
262.597	561.6
262.981	552.6
263.366	567.2
263.751	567.2
264.136	556
264.521	557.2
264.906	559.8
265.291	572.6
265.676	558.4
266.061	570.6
266.446	579.2
266.831	562.8
267.217	588
267.602	565.8
267.987	563
268.373	562
268.759	574.8
269.144	573.6
269.53	578
269.916	556.4
270.302	565.6
270.688	568.4
271.074	566
271.46	578.6
271.846	593.8
272.232	563
272.618	563.2
273.004	573.6
273.391	576.6
273.777	579.2
274.164	572.6
274.55	582.6
274.937	571.8
275.324	562.4
275.71	576.4
276.097	567.4
276.484	561.6
276.871	573.8
277.258	575
277.645	559.4
278.032	568.4
278.419	564
278.807	566.8
279.194	567
279.581	569
279.969	574.2
280.356	567.8
280.744	569.6
281.131	588.2
281.519	572.2
281.907	568
282.295	564.8
282.682	582.2
283.07	568
283.458	578
283.846	582.6
284.235	583.6
284.623	574.4
