#lambda/nm	C1
208.295	466.6
208.67	435.6
209.045	393.8
209.419	400.2
209.794	560.8
210.169	549.4
210.544	679.6
210.919	566.4
211.295	563.2
211.67	572.4
212.045	562.2
212.421	559.6
212.796	601.8
213.172	565.4
213.547	566.2
213.923	564.6
214.299	561.4
214.675	576
215.051	572.6
215.427	569
215.803	588.4
216.179	569
216.555	563.8
216.932	574
217.308	570.6
217.684	566.8
218.061	574.6
218.438	570.6
218.814	560.6
219.191	579.6
219.568	563.4
219.945	561
220.322	564.6
220.699	565
221.076	574
221.453	581.6
221.83	561.2
222.208	564.6
222.585	565.8
222.962	572.6
223.34	566.6
223.717	567
224.095	561.6
224.473	564.2
224.851	558.8
225.229	563
225.607	586.6
225.985	560
226.363	569.2
226.741	567.6
227.119	570
227.497	582.4
227.876	554
228.254	577.2
228.633	577
229.011	568.2
229.39	573
229.769	569.6
230.148	578.2
230.527	587
230.905	571.8
231.284	568.2
231.664	562
232.043	575
232.422	572.8
232.801	557.6
233.181	562.4
233.56	550.2
233.94	560.4
234.319	549
234.699	559.8
235.079	595.8
235.458	596
235.838	576.2
236.218	554.6
236.598	550.8
236.978	553.6
237.358	563.4
237.738	563.2
238.119	561.8
238.499	551.6
238.88	561
239.26	568.8
239.641	554.6
240.021	567.2
240.402	561.8
240.783	565
241.163	557.8
241.544	566.6
241.925	573.4
242.306	586.8
242.687	578.2
243.069	565.6
243.45	570.2
243.831	560.6
244.212	567.8
244.594	610
244.975	575.6
245.357	572
245.739	569
246.12	562.4
246.502	569.2
246.884	565.2
247.266	560.2
247.648	565.2
248.03	585
248.412	573.8
248.794	573
249.176	573.4
249.559	571.6
249.941	558.6
250.323	551.2
250.706	564.8
251.089	570.4
251.471	565.8
251.854	564.8
252.237	563.6
252.62	577
253.002	567.6
253.385	569
253.769	580.4
254.152	567.4
254.535	578
254.918	562.2
255.301	564.6
255.685	566.6
256.068	559.6
256.452	589
256.835	577.8
257.219	569.4
257.603	573
257.986	566
258.37	576.4
258.754	563.2
259.138	575.4
259.522	575
259.906	566.4
260.29	569.4
260.675	567.4
261.059	567
261.443	559.4
261.828	578
262.212	573.8
262.597	554.6
262.981	564
263.366	577
263.751	566.6
264.136	558.8
264.521	569.6
264.906	547.8
265.291	575.2
265.676	563.2
266.061	575.6
266.446	581
266.831	568.2
267.217	583.8
267.602	572.4
267.987	569.8
268.373	569
268.759	580.4
269.144	570.4
269.53	567.8
269.916	566.2
270.302	567.2
270.688	572.8
271.074	574.6
271.46	579.8
271.846	595.6
272.232	568.2
272.618	563
273.004	567.2
273.391	580
273.777	582.6
274.164	578
274.55	584.6
274.937	572.4
275.324	562.4
275.71	566.2
276.097	576.4
276.484	565
276.871	576.8
277.258	569.2
277.645	554
278.032	573
278.419	567.6
278.807	571
279.194	564.2
279.581	561.2
279.969	571
280.356	570.8
280.744	571.4
281.131	595.6
281.519	580.6
281.907	561
282.295	556
282.682	578.6
283.07	575.2
283.458	574.6
283.846	572.6
284.235	581
284.623	575.4
285.011	559.8
285.399	578
285.788	568.6
286.176	554.4
286.565	582.4
286.953	565.2
287.342	569
287.731	559.8
288.119	553.8
288.508	569
288.897	571.2
289.286	556.4
289.675	571.8
290.064	569
290.453	569.2
290.821	565.4
291.21	574.4
291.599	573.6
291.989	570.6
292.378	571.6
292.768	586.6
293.157	563
293.547	578
293.936	559.4
294.326	565.4
294.716	573.8
295.106	565.8
295.496	578.6
295.886	581
296.276	568
296.666	567.2
297.056	564.8
297.446	560.6
297.836	582.4
298.227	563
298.617	574
299.008	591
299.398	570.8
299.789	561.4
300.179	571.4
300.57	575.8
300.961	563.4
301.352	562.4
301.742	574.6
302.133	571
302.524	574.2
302.915	565.4
303.307	548.6
303.698	576.2
304.089	580.8
304.48	561.8
304.872	564.6
305.263	567.4
305.655	557.6
306.046	575.6
306.438	574
306.829	563.2
307.221	583
307.613	569.6
308.005	571.4
308.397	580.4
308.789	589.2
309.181	593.2
309.573	584.8
309.965	576.2
310.357	564.4
310.749	567.4
311.142	560
311.534	569.6
311.926	575.8
312.319	571
312.711	563.2
313.104	578.8
313.497	570.2
313.889	600.6
314.282	586.6
314.675	587.6
315.068	570
315.461	570.4
315.854	587.2
316.247	579
316.64	567
317.033	572.4
317.405	580.6
317.798	563.6
318.192	575.2
318.585	568.4
318.979	576.6
319.372	572.6
319.766	563.4
320.16	579.6
320.553	581.2
320.947	596.8
