#lambda/nm	C1
208.295	463.4
208.67	429.4
209.045	392.2
209.419	395.6
209.794	564.8
210.169	544
210.544	666.8
210.919	569.6
211.295	555.2
211.67	559.4
212.045	563.2
212.421	557.8
212.796	595.2
213.172	553.4
213.547	558
213.923	552.8
214.299	553
214.675	564.8
215.051	572
215.427	569
215.803	581.2
216.179	571.2
216.555	553.8
216.932	579
217.308	563
217.684	565
218.061	573
218.438	565.6
218.814	561
219.191	576.8
219.568	556.8
219.945	557.6
220.322	571.4
220.699	568.4
221.076	572
221.453	566.6
221.83	563.4
222.208	560.2
222.585	562.2
222.962	563.4
223.34	568.2
223.717	563
224.095	558
224.473	565.4
224.851	557.8
225.229	554.2
225.607	573.4
225.985	550.8
226.363	562.2
226.741	560.2
227.119	562
227.497	574.2
227.876	558
228.254	569.4
228.633	569.8
229.011	567.8
229.39	566.6
229.769	569.4
230.148	572.8
230.527	582.2
230.905	558.2
231.284	561.4
231.664	554.4
232.043	565.4
232.422	571.6
232.801	557.4
233.181	559.6
233.56	560.6
233.94	562.4
234.319	551.4
234.699	554.4
235.079	600.2
235.458	593.2
235.838	573.4
236.218	548.4
236.598	542.4
236.978	550.8
237.358	548
237.738	543.8
238.119	558.4
238.499	545.8
238.88	559.8
239.26	567.4
239.641	552
240.021	558.8
240.402	559.8
240.783	555.4
241.163	562.8
241.544	561.2
241.925	562.8
242.306	576
242.687	568.2
243.069	562.4
243.45	569.6
243.831	563
244.212	554.8
244.594	596
244.975	565
245.357	563.8
245.739	553.8
246.12	559
246.502	576.2
246.884	560.2
247.266	555.2
247.648	561.4
248.03	580
248.412	558.8
248.794	566.4
249.176	555
249.559	573.4
249.941	555.2
250.323	557.4
250.706	556
251.089	562.4
251.471	566
251.854	560.4
252.237	564.6
252.62	578.2
253.002	557.8
253.385	561
253.769	583.6
254.152	568.6
254.535	567.6
254.918	552.4
255.301	562.6
255.685	562
256.068	558
256.452	581.4
256.835	574.4
257.219	572.2
257.603	572.2
257.986	560.8
258.37	571.8
258.754	556
259.138	565.6
259.522	568.2
259.906	558.6
260.29	569.4
260.675	547.6
261.059	560.8
261.443	555.2
261.828	566.6
262.212	570.6
262.597	554.2
262.981	553
263.366	568.4
263.751	561
264.136	559.8
264.521	557.4
264.906	550.4
265.291	579
265.676	557
266.061	565.6
266.446	573
266.831	569.6
267.217	584.6
267.602	563.2
267.987	570.2
268.373	564.6
268.759	572
269.144	564.6
269.53	560.6
269.916	552.2
270.302	562
270.688	554.8
271.074	557.4
271.46	579.8
271.846	595.6
272.232	570.4
272.618	553.6
273.004	557.6
273.391	576.4
273.777	576.2
274.164	563.2
274.55	577.6
274.937	565.2
275.324	558.6
275.71	568.6
276.097	575.2
276.484	554.6
276.871	565.2
277.258	563.2
277.645	558.4
278.032	557.8
278.419	570.8
278.807	566
279.194	554
279.581	551.6
279.969	574.4
280.356	570.6
280.744	562.4
281.131	586.2
281.519	570.4
281.907	564.4
282.295	558.6
282.682	566.8
283.07	568.4
283.458	564
283.846	574.6
