#lambda/nm	C1
208.295	475.6
208.67	432.8
209.045	397
209.419	400.4
209.794	559.4
210.169	549.6
210.544	660.6
210.919	569.6
211.295	564.8
211.67	576.6
212.045	563.2
212.421	565.8
212.796	595.8
213.172	563.6
213.547	564.6
213.923	565.8
214.299	567.2
214.675	573
215.051	575
215.427	572.6
215.803	588
216.179	572.4
216.555	567
216.932	577.8
217.308	574.2
217.684	571
218.061	577.8
218.438	567.2
218.814	562.6
219.191	576.6
219.568	567
219.945	563.8
220.322	573.6
220.699	578.6
221.076	577.8
221.453	574.8
221.83	563.2
222.208	568.8
222.585	563.4
222.962	568.6
223.34	574.6
223.717	567.4
224.095	565
224.473	568.6
224.851	564.6
225.229	559.4
225.607	579.4
225.985	567.2
226.363	567.6
226.741	569
227.119	567.6
227.497	580.4
227.876	557.4
228.254	571.6
228.633	570.4
229.011	566.8
229.39	573.6
229.769	567.8
230.148	572.2
230.527	578.4
230.905	568.8
231.284	573
231.664	561.2
232.043	578.2
232.422	573
232.801	566.8
233.181	569.2
233.56	565.8
233.94	570.8
234.319	561
234.699	567.2
235.079	605.8
235.458	600.2
235.838	581.2
236.218	570.4
236.598	554.4
236.978	563.6
237.358	561.2
237.738	561
238.119	581.8
238.499	566.6
238.88	573.6
239.26	583.6
239.641	558.8
240.021	571.8
240.402	571.2
240.783	563.4
241.163	567.4
241.544	569.6
241.925	569.4
242.306	581
242.687	570.4
243.069	575
243.45	565.8
243.831	563
244.212	570.4
244.594	608
244.975	578.6
245.357	570.4
245.739	563.4
246.12	573
246.502	590.8
246.884	564.4
247.266	564
247.648	573.2
248.03	591.6
248.412	573.4
248.794	575.6
249.176	568
249.559	571.4
249.941	568
250.323	561.2
250.706	566.2
251.089	576.6
251.471	581.6
251.854	574.8
252.237	568.6
252.62	578.8
253.002	568.6
253.385	570.6
253.769	577.4
254.152	567
254.535	573
254.918	564.4
255.301	564.6
255.685	562
256.068	564.8
256.452	586
256.835	580
257.219	571.4
257.603	589
257.986	553.8
258.37	569.6
258.754	568
259.138	572.8
259.522	570.8
259.906	569.8
260.29	573.2
260.675	566.8
261.059	565
261.443	561.8
261.828	567.6
262.212	574.2
262.597	557.8
262.981	560
263.366	576.8
263.751	569.6
264.136	566.2
264.521	572.8
264.906	568.4
265.291	578.8
265.676	566
266.061	573.8
266.446	584.6
266.831	569.8
267.217	588.6
267.602	574.8
267.987	570.8
268.373	563.6
268.759	579.6
269.144	571.2
269.53	573
269.916	564.2
270.302	575.4
270.688	572.2
271.074	574.6
271.46	580.6
271.846	597.4
272.232	571
272.618	570.8
273.004	567.2
273.391	578.8
273.777	578.4
274.164	567.6
274.55	577.2
274.937	574.2
275.324	566.4
275.71	577.2
276.097	569
276.484	557.4
276.871	570.6
277.258	572.6
277.645	563.2
278.032	566.6
278.419	565
278.807	572.8
279.194	553.6
279.581	564.8
279.969	575
280.356	572.6
280.744	570.4
281.131	597.6
281.519	576.6
281.907	557
282.295	567.6
282.682	579.2
283.07	571.4
283.458	581
283.846	577.6
284.235	582.6
284.623	574.8
285.011	557.4
285.399	570.8
285.788	567.8
286.176	566.6
286.565	581.4
286.953	565.8
287.342	575.8
287.731	561.6
288.119	560.6
288.508	566
288.897	566.6
289.286	558
289.675	572.6
290.064	578.4
290.453	567.4
290.821	570.4
291.21	590.2
291.599	561.8
291.989	566.6
292.378	565
292.768	586.4
293.157	570.8
293.547	578.4
293.936	569.6
294.326	566.2
294.716	570.4
295.106	565.4
295.496	578.6
295.886	581.4
296.276	565
296.666	562.8
297.056	560.4
297.446	558.6
297.836	582.6
298.227	560.2
298.617	576.6
299.008	580.6
299.398	563.6
299.789	560.8
300.179	574.6
300.57	584.2
300.961	560
301.352	560.2
301.742	571.8
302.133	572.6
302.524	570.4
302.915	566
303.307	566.2
303.698	584
304.089	580.2
304.48	565.6
304.872	577.8
305.263	570.2
305.655	566.4
306.046	575
306.438	571.6
306.829	567.4
307.221	581
307.613	576
308.005	580.6
308.397	584.2
