#lambda/nm	C1
208.295	473.2
208.67	438.4
209.045	390.2
209.419	402.8
209.794	565.4
210.169	542
210.544	669.6
210.919	571.4
211.295	564.6
211.67	572
212.045	560
212.421	566.6
212.796	594.4
213.172	566
213.547	558.4
213.923	561.6
214.299	560.4
214.675	575.4
215.051	569.4
215.427	587.2
215.803	582
216.179	571.8
216.555	562.8
216.932	580.8
217.308	569.2
217.684	577.6
218.061	573.2
218.438	572.2
218.814	559.8
219.191	578.2
219.568	555.4
219.945	568.4
220.322	577.6
220.699	569
221.076	580.8
221.453	568.4
221.83	571.6
222.208	567.6
222.585	572
222.962	572.8
223.34	570.2
223.717	567
224.095	566.6
224.473	573.8
224.851	561.4
225.229	563.2
225.607	585.8
225.985	557.2
226.363	574.4
226.741	567.6
227.119	570.2
227.497	583.4
227.876	557.6
228.254	582
228.633	582.4
229.011	573
229.39	575.2
229.769	571.8
230.148	568.6
230.527	589
230.905	569
231.284	574.6
231.664	568.2
232.043	583.8
232.422	579.8
232.801	569.2
233.181	579.8
233.56	570.2
233.94	579.2
234.319	557
234.699	573.8
235.079	603.6
235.458	599.6
235.838	583.4
236.218	564
236.598	559.4
236.978	567.2
237.358	566.4
237.738	570.2
238.119	579.8
238.499	554.8
238.88	571.4
239.26	589.8
239.641	563.6
240.021	570
240.402	565.2
240.783	562
241.163	575.4
241.544	575.2
241.925	569.2
242.306	588.2
242.687	566.4
243.069	559.8
243.45	580.8
243.831	562.8
244.212	565.8
244.594	609
244.975	577.4
245.357	579
245.739	572.8
246.12	573.8
246.502	584.4
246.884	574
247.266	567
247.648	566
248.03	589.4
248.412	572.6
248.794	569
249.176	560.4
249.559	582.8
249.941	564.6
250.323	553.6
250.706	555.6
251.089	569.8
251.471	562.2
251.854	580.8
252.237	566.4
252.62	570.4
253.002	566
253.385	573
253.769	588.8
254.152	573.8
254.535	575
254.918	565
255.301	571
255.685	570.6
256.068	560.8
256.452	596.4
256.835	577.4
257.219	574.2
257.603	580.4
257.986	572.2
258.37	571.8
258.754	556.6
259.138	575.8
259.522	576.8
259.906	561.2
260.29	566.4
260.675	563.2
261.059	570.2
261.443	558.6
261.828	574.2
262.212	570.4
262.597	552.8
262.981	561.8
263.366	575.2
263.751	569.4
264.136	561.8
264.521	565.4
264.906	556.8
265.291	581.2
265.676	567.6
266.061	570
266.446	587.2
266.831	570.4
267.217	590.8
267.602	568.6
267.987	566.8
268.373	560.4
268.759	578.2
269.144	573.8
269.53	572.4
269.916	568.8
270.302	569.6
270.688	575.8
271.074	567.8
271.46	585.4
271.846	597.4
272.232	576
272.618	562.2
273.004	564.4
273.391	585.6
273.777	578.6
274.164	568.8
274.55	586.6
274.937	569.2
275.324	566.8
275.71	572.8
276.097	573.8
276.484	559.4
276.871	574
277.258	571.2
277.645	563.8
278.032	570.8
278.419	566.2
278.807	576.6
279.194	567.2
279.581	566.4
279.969	571.8
280.356	577
280.744	565.4
281.131	583.4
281.519	571.6
281.907	558.8
282.295	565.8
282.682	580.6
283.07	576
283.458	573.8
283.846	589.2
284.235	580.4
284.623	570.4
285.011	562.6
285.399	562.8
285.788	573.2
286.176	557.6
286.565	581.8
286.953	561.8
287.342	571.8
287.731	564.4
288.119	556.8
288.508	557.2
288.897	570
289.286	554.2
289.675	571.6
290.064	587
290.453	564.2
290.821	567.8
291.21	571.4
291.599	577.4
291.989	573.2
292.378	578.6
292.768	588.2
293.157	574.4
293.547	580.4
293.936	569.4
294.326	563.8
294.716	574.8
295.106	568.4
295.496	575.6
295.886	586.8
296.276	569.6
296.666	567.2
297.056	565.6
297.446	564
297.836	579.2
298.227	561
298.617	562.6
299.008	573.4
299.398	566.2
299.789	565.2
300.179	569.8
300.57	587.6
300.961	565
301.352	567.6
301.742	577.2
302.133	571.4
302.524	572.6
302.915	573
303.307	562
303.698	579.8
304.089	577.4
304.48	569.6
304.872	565
305.263	574
305.655	558.4
306.046	574.4
306.438	576.2
306.829	557.2
307.221	595
307.613	576.6
308.005	577
308.397	585.6
308.789	584.2
309.181	587.4
309.573	581
309.965	581.2
310.357	572.2
310.749	582
311.142	563.8
311.534	567.6
311.926	586.4
312.319	570.4
312.711	567.2
313.104	590.6
313.497	571.2
313.889	605.8
314.282	592
314.675	592.8
315.068	574.8
315.461	578.4
315.854	599.2
316.247	576.8
316.64	571.2
317.033	571.8
317.405	580.4
317.798	563.4
318.192	576.2
318.585	574.8
318.979	572
319.372	565.6
319.766	570.4
320.16	578
320.553	580
320.947	594.8
321.341	570.4
321.735	568.2
322.129	565.8
322.523	599.2
322.917	565.2
323.311	586
323.705	568.8
324.099	578.2
324.494	590
324.888	583
325.282	568.4
325.677	587.2
326.071	576
326.466	583
326.861	582.8
327.255	583.4
327.65	584.2
328.045	589.6
328.44	570.2
328.835	574
329.23	575.4
329.625	595
330.02	562.6
330.415	582.2
330.81	575
331.206	567.2
331.601	567.6
331.996	587.6
332.37	590.4
332.766	557
333.161	599.6
333.557	559.8
333.953	569.8
334.348	775.6
334.744	573.8
335.14	570.6
335.536	573.4
335.932	583.4
336.328	576.4
336.724	581.4
337.12	572.4
337.516	571.4
337.913	575
338.309	578.4
338.705	574
339.102	578.2
339.498	565
339.895	582.2
340.291	566.8
340.688	585
341.085	560.6
341.481	568
341.878	572.2
342.275	580.2
342.672	558.2
343.069	575.4
343.466	554.4
343.842	585.8
344.239	559
344.636	567.8
345.033	565
345.431	563.4
345.828	570
346.225	563
346.623	597.4
347.02	565.6
347.418	576.8
347.816	589.6
348.213	559.2
348.611	571.8
349.009	555
349.407	567
349.805	555
350.203	556.8
350.601	575.8
350.999	564.6
351.397	629.8
351.795	560
352.193	579.2
352.57	573.8
352.969	583
353.367	557.6
353.766	559.6
354.164	568.6
354.563	576.2
354.961	576
355.36	565.4
355.759	570.2
356.158	563.8
356.557	558
356.956	551.6
357.355	550.4
357.754	572.8
358.153	565.4
358.552	590.8
358.951	577.4
359.35	578.4
359.75	564.6
360.149	545.2
360.527	551.4
360.926	559.8
361.326	560.2
361.726	560.6
362.125	556
362.525	569
362.925	565.6
363.325	564.8
363.724	558.8
364.124	562.2
364.524	562.2
364.924	572.2
365.324	569.8
365.725	553
366.125	565.8
366.525	562.4
366.904	554.8
367.304	544.6
367.705	575.8
368.105	575.6
368.506	568.6
368.906	558.2
369.307	565.2
369.708	570.8
370.108	560
370.509	577.4
370.91	553.8
371.311	562.2
371.712	561.4
372.113	567.8
372.514	552.4
372.894	554.2
373.295	552.8
373.696	566.2
374.097	575.4
374.499	587.6
374.9	565.8
375.301	549.6
375.703	566
376.105	557.8
376.506	573.2
376.908	560
377.309	564.2
377.711	569.2
378.113	550.8
378.493	559.2
378.895	554.4
379.297	569
379.699	552.4
380.102	566.2
380.504	565.6
380.906	553.4
381.308	583.4
381.71	562.8
382.113	561.8
382.515	563.2
382.918	570
383.299	564.8
383.701	568.6
384.104	561.4
384.507	546.8
384.909	556
385.312	546.4
385.715	551.8
386.118	566.8
386.521	552.4
386.924	569.8
387.327	547.4
387.709	547.6
388.112	546.8
388.515	564.2
388.918	550.8
389.322	570
389.725	559.2
390.129	583.6
390.532	571
390.936	557.2
391.339	556.4
391.743	569.4
392.125	556.4
392.529	568.8
392.933	573.2
393.337	569.8
393.74	557.4
394.144	557.6
394.548	558.8
394.953	557.4
