#lambda/nm	C1
208.295	471
208.67	436
209.045	398
209.419	402.8
209.794	572.8
210.169	554
210.544	674
210.919	564.8
211.295	557
211.67	573
212.045	570.8
212.421	577.2
212.796	600.4
213.172	567.2
213.547	564.2
213.923	575.2
214.299	571.4
214.675	580.2
215.051	575.6
215.427	577.2
215.803	589.2
216.179	573.8
216.555	569
216.932	577.8
217.308	571
217.684	571
218.061	579.6
218.438	569.4
218.814	567.4
219.191	579.8
219.568	562
219.945	566
220.322	571
220.699	575.2
221.076	584.6
221.453	580
221.83	566.8
222.208	560.8
222.585	566.4
222.962	577.6
223.34	569
223.717	568.8
224.095	573.6
224.473	575.2
224.851	571.4
225.229	561
225.607	587.2
225.985	562.2
226.363	573.4
226.741	574.8
227.119	571.4
227.497	581.4
227.876	558.2
228.254	578
228.633	580.2
229.011	572.6
229.39	573
229.769	567
230.148	568.6
230.527	582.6
230.905	565.8
231.284	573.2
231.664	562.6
232.043	586.2
232.422	574.6
232.801	564.8
233.181	576
233.56	580
233.94	569.8
234.319	556.2
234.699	570
235.079	606
235.458	613.4
235.838	594.4
236.218	568.8
236.598	564.4
236.978	569.2
237.358	564.8
237.738	570.4
238.119	577.6
238.499	552.4
238.88	576.4
239.26	587
239.641	555.8
240.021	571.2
240.402	570.2
240.783	563.4
241.163	574
241.544	581.8
241.925	568.8
242.306	588.2
242.687	576
243.069	578.6
243.45	575.6
243.831	571.6
244.212	575.8
244.594	609
244.975	581.8
245.357	580
245.739	574
246.12	568.4
246.502	586.2
246.884	573.6
247.266	571.6
247.648	574
248.03	589.8
248.412	582.2
248.794	577.2
249.176	568.2
249.559	578.2
249.941	574.8
250.323	557.4
250.706	568
251.089	573.6
251.471	572.2
251.854	572.4
252.237	576.2
252.62	579.6
253.002	569.4
253.385	576.6
253.769	587.4
254.152	577.2
254.535	579
254.918	569.4
255.301	564.4
255.685	576.6
256.068	569.2
256.452	597
256.835	590
257.219	576.6
257.603	582.6
257.986	557.4
258.37	581.8
258.754	560.6
259.138	565
259.522	580.4
259.906	562.8
260.29	569.8
260.675	568.8
261.059	572.8
261.443	560
261.828	582.2
262.212	564.2
262.597	558.8
262.981	565
263.366	576.8
263.751	571.2
264.136	562.4
264.521	561.4
264.906	561.2
265.291	574.2
265.676	569.8
266.061	574.4
266.446	589
266.831	566.6
267.217	589.4
267.602	577.2
267.987	573.4
268.373	567
268.759	582.2
269.144	581.6
269.53	574
269.916	576
270.302	570.8
270.688	583.2
271.074	574.2
271.46	580.6
271.846	600.8
272.232	574.8
272.618	571.8
273.004	574.4
273.391	587.8
273.777	582
274.164	571
274.55	585
274.937	577.4
275.324	571
275.71	576.2
276.097	571.6
276.484	568
276.871	565.6
277.258	579.8
277.645	567.6
278.032	575.4
278.419	569.4
278.807	574.4
279.194	572.6
279.581	563.4
279.969	571.2
280.356	577.2
280.744	573.8
281.131	600.6
281.519	583.6
281.907	568.4
282.295	569.8
282.682	581.2
283.07	571.4
283.458	585.4
283.846	583.6
284.235	588.8
284.623	580
285.011	566.6
285.399	580.4
285.788	569.2
286.176	561.8
286.565	589.4
286.953	564
287.342	571.2
287.731	564.2
288.119	566.4
288.508	567.2
288.897	581
289.286	560
289.675	566.4
290.064	584.4
290.453	571.6
290.821	571.8
291.21	590.2
291.599	568.8
291.989	577.4
292.378	581.6
292.768	590.2
293.157	578
293.547	580.4
293.936	571.6
294.326	570.8
294.716	578.4
295.106	574
295.496	577.8
295.886	572.8
296.276	569.6
296.666	566.4
297.056	563.6
297.446	560.4
297.836	591.2
298.227	569
298.617	578.4
299.008	587
299.398	570.2
299.789	562.2
300.179	574.2
300.57	586.8
300.961	574.6
301.352	567.2
301.742	578.8
302.133	575
302.524	577.8
302.915	566
303.307	566.8
303.698	588
304.089	579
304.48	575.2
304.872	581.4
305.263	579.8
305.655	571.8
306.046	578.8
306.438	580.2
306.829	574.4
307.221	586.8
307.613	578.8
308.005	583
308.397	593
308.789	594.6
309.181	601.2
309.573	589.6
309.965	579.4
310.357	571.4
310.749	575.6
311.142	567.8
311.534	578.8
311.926	590
312.319	576.4
312.711	563.8
313.104	593.2
313.497	579
313.889	610.6
314.282	587.8
314.675	598.6
315.068	579.4
315.461	585.4
315.854	597.8
316.247	584.4
316.64	583.8
317.033	575.4
317.405	575
317.798	580.8
318.192	568.6
318.585	571
318.979	574.4
319.372	563.4
319.766	571
320.16	585.4
320.553	591.2
320.947	591.2
321.341	573.2
321.735	575.6
322.129	555.8
322.523	599.6
322.917	567.2
323.311	582.8
323.705	576
324.099	574
324.494	587.8
324.888	581.2
325.282	568.6
325.677	586.4
326.071	580.8
326.466	588
326.861	579
327.255	579.4
327.65	586.6
328.045	586.4
328.44	581
328.835	567.6
329.23	565.4
329.625	597.8
330.02	558.4
330.415	588.8
330.81	577.6
331.206	580.8
331.601	562.8
331.996	585.2
332.37	591.6
332.766	561
333.161	596.4
333.557	574.2
333.953	574.8
334.348	910
334.744	576.6
335.14	577.2
335.536	568.4
335.932	585.4
336.328	573.8
336.724	587.4
337.12	575.6
337.516	574.4
337.913	577.4
338.309	585.8
338.705	578.6
339.102	591.6
339.498	569.8
339.895	587.4
340.291	569.2
340.688	575.4
341.085	571.8
341.481	576
341.878	571.8
342.275	594
342.672	565
343.069	567.6
343.466	555.6
343.842	576.2
344.239	562.8
344.636	575.8
345.033	565.4
345.431	566.8
345.828	575.6
346.225	560.8
346.623	606.6
347.02	572.6
347.418	583.6
347.816	584.6
348.213	562
348.611	573
349.009	567
349.407	585.4
349.805	565.4
350.203	560.8
350.601	579.6
350.999	573.6
351.397	623.8
351.795	571.8
352.193	577
352.57	577
352.969	581
353.367	565.2
353.766	562.2
354.164	572.8
354.563	576.8
354.961	564.2
355.36	567
355.759	563.8
356.158	560
356.557	558.4
356.956	558.2
357.355	554
357.754	563.6
358.153	560.8
