#lambda/nm	C1
208.295	471.6
208.67	438.6
209.045	394.2
209.419	397.4
209.794	567.2
210.169	551
210.544	671.8
210.919	567.4
211.295	566.8
211.67	570.8
212.045	573.4
212.421	571.2
212.796	605.6
213.172	566.8
213.547	559.6
213.923	565.8
214.299	562.2
214.675	577
215.051	569.6
215.427	575.4
215.803	585.4
216.179	580
216.555	567
216.932	576.4
217.308	577.4
217.684	572
218.061	576
218.438	572.8
218.814	568.6
219.191	577.6
219.568	570
219.945	570.2
220.322	581.2
220.699	577
221.076	575.2
221.453	570.2
221.83	565.4
222.208	566.6
222.585	568
222.962	569.4
223.34	570.6
223.717	570.6
224.095	576
224.473	570.8
224.851	561.6
225.229	560.4
225.607	588.4
225.985	554.8
226.363	570.8
226.741	576.8
227.119	562.4
227.497	574
227.876	558.2
228.254	572
228.633	579.2
229.011	570
229.39	572.6
229.769	570.2
230.148	578.6
230.527	583
230.905	572.2
231.284	575.6
231.664	562
232.043	581.8
232.422	572.8
232.801	565.8
233.181	574.6
233.56	565.8
233.94	567
234.319	557.4
234.699	570.2
235.079	609.4
235.458	603.2
235.838	581.6
236.218	565
236.598	564.4
236.978	557.2
237.358	558.8
237.738	564.6
238.119	570.8
238.499	560.4
238.88	571
239.26	584.2
239.641	562.4
240.021	565.6
240.402	567.2
240.783	570.2
241.163	567.2
241.544	566.8
241.925	571
242.306	577.4
242.687	573.4
243.069	563.2
243.45	574.4
243.831	565.2
244.212	563
244.594	609.4
244.975	584.2
245.357	575.6
245.739	562.8
246.12	576
246.502	578.6
246.884	563.6
247.266	563.8
247.648	574.2
248.03	591.6
248.412	564
248.794	565.2
249.176	574
249.559	582.6
249.941	553.2
250.323	560.2
250.706	568.4
251.089	569.2
251.471	566.2
251.854	567.6
252.237	568
252.62	570.4
253.002	562.4
253.385	567.8
253.769	585.6
254.152	558.8
254.535	570.2
254.918	554.8
255.301	567.6
255.685	567.4
256.068	564.2
256.452	591.8
256.835	578.4
257.219	573
257.603	581.4
257.986	558.8
258.37	573
258.754	562.8
259.138	577.2
259.522	581.2
259.906	566.8
260.29	568.2
260.675	569.6
261.059	572
261.443	558
261.828	572
262.212	579.4
262.597	557.8
262.981	567.8
263.366	575.4
263.751	564.2
264.136	567.4
264.521	567
264.906	556.6
265.291	579.8
265.676	563.6
266.061	574.4
266.446	582
266.831	563.4
267.217	589.4
267.602	571.8
267.987	568.8
268.373	560
268.759	579.4
269.144	569.6
269.53	571.2
269.916	577.2
270.302	558.6
270.688	584.2
271.074	563.8
271.46	588.8
271.846	597
272.232	571.4
272.618	566.2
273.004	557.6
273.391	578
273.777	588.4
274.164	569.8
274.55	582.8
274.937	576.8
275.324	560.4
275.71	574.8
276.097	578.2
276.484	571.4
276.871	565.8
277.258	573.4
277.645	553.4
278.032	567.6
278.419	567.8
278.807	571.4
279.194	556.4
279.581	563
279.969	583.4
280.356	565.2
280.744	574.6
281.131	597.8
281.519	574.6
281.907	559.8
282.295	568.2
282.682	580.2
283.07	572.4
283.458	576.6
283.846	577
284.235	577.2
284.623	581.2
285.011	561.2
285.399	565.4
285.788	563.6
286.176	554.6
286.565	575.8
286.953	560.8
287.342	564.8
287.731	560.8
288.119	567.2
288.508	566.6
288.897	567.6
289.286	559.2
289.675	567.6
290.064	581.4
290.453	567
290.821	568.4
291.21	581.2
291.599	565.8
291.989	569.4
292.378	575.4
292.768	583
293.157	575
293.547	579.2
293.936	564.8
294.326	566.4
294.716	573.6
295.106	563.6
295.496	571.2
295.886	584.8
296.276	564.8
296.666	564.2
297.056	563
297.446	557.8
297.836	578.2
298.227	563.2
298.617	577.2
299.008	577.2
299.398	567.6
299.789	569.8
300.179	576.8
300.57	581.2
300.961	566
301.352	566.2
301.742	584.2
302.133	570.4
302.524	565.6
302.915	573.6
303.307	567.4
303.698	582.2
304.089	572.8
304.48	574
304.872	577.2
305.263	570.4
305.655	565
306.046	566.8
306.438	572
306.829	565
307.221	582.8
307.613	576.8
308.005	588.8
308.397	594.2
308.789	583.2
309.181	597.8
309.573	589.2
309.965	580.4
310.357	562.8
310.749	581.4
311.142	566.2
311.534	569.4
311.926	582.2
312.319	564.4
312.711	563
313.104	579.8
313.497	574.2
313.889	605.6
314.282	584.8
314.675	599.4
315.068	574.6
315.461	578.4
315.854	596.4
316.247	578.2
316.64	559.4
317.033	572.4
317.405	577.4
317.798	573.6
318.192	572
318.585	564.8
318.979	577
319.372	564.2
319.766	569.8
320.16	580.2
320.553	580.6
320.947	587.6
321.341	571.6
321.735	568
322.129	564.8
322.523	596.2
322.917	568.8
323.311	578.8
323.705	575.8
324.099	569.8
324.494	590.4
324.888	576.4
325.282	570
325.677	577.8
326.071	573.8
326.466	576.6
326.861	570.6
327.255	576.4
327.65	585.8
328.045	578.8
328.44	565.2
328.835	571.6
329.23	560.2
329.625	592.4
330.02	563.8
330.415	586.6
330.81	582.2
331.206	574
331.601	569.4
331.996	582.6
332.37	591.6
332.766	557.8
333.161	585.2
333.557	561.8
333.953	574.2
334.348	900
334.744	559.6
335.14	571.4
335.536	565.4
335.932	590.4
336.328	566.6
336.724	576.6
337.12	573
337.516	575.6
337.913	569
338.309	581
338.705	568.4
339.102	580.6
339.498	564
339.895	581.8
340.291	568.2
340.688	581.2
341.085	570.6
341.481	578.2
341.878	569
342.275	587.2
342.672	561.2
343.069	561
343.466	560
343.842	574.8
344.239	568.2
344.636	576
345.033	563.4
345.431	560.6
345.828	569.4
346.225	561.2
346.623	607.8
347.02	574
347.418	573.8
347.816	581.8
348.213	561
348.611	570.8
349.009	566.6
349.407	579.2
349.805	563.8
350.203	560
350.601	581
350.999	561
351.397	610.6
351.795	563.8
352.193	573.8
352.57	570.6
352.969	575
353.367	566.2
353.766	558.4
354.164	576
354.563	583.4
354.961	560.6
355.36	564.6
355.759	567
356.158	550
356.557	555
356.956	556.8
357.355	552.2
357.754	569.4
358.153	574
358.552	588.2
358.951	574.4
359.35	581.2
359.75	561.2
360.149	556.8
360.527	561.6
360.926	557
361.326	560.6
361.726	561.8
362.125	563.8
362.525	564.2
362.925	575
363.325	555.8
363.724	566.4
364.124	555
364.524	564.6
364.924	564.2
365.324	576.8
365.725	554.2
366.125	568.4
366.525	568.8
366.904	555.6
367.304	550.8
367.705	586.6
368.105	567.6
368.506	564.2
