#lambda/nm	C1
208.295	472.2
208.67	428.8
209.045	392.2
209.419	396
209.794	567.8
210.169	550.8
210.544	662.4
210.919	572.6
211.295	556.4
211.67	566.4
212.045	558
212.421	555.2
212.796	592.2
213.172	560.6
213.547	563.6
213.923	561.8
214.299	558
214.675	575
215.051	570.6
215.427	559.6
215.803	584.6
216.179	573.4
216.555	567.2
216.932	578.2
217.308	570.8
217.684	570.4
218.061	576.4
218.438	568.4
218.814	559.4
219.191	570.2
219.568	561.4
219.945	563.2
220.322	575.6
220.699	573.4
221.076	581.6
221.453	569.8
221.83	570.8
222.208	568.8
222.585	557.2
222.962	570.4
223.34	572.8
223.717	570.4
224.095	561.4
224.473	576
224.851	567.2
225.229	562.6
225.607	582.4
225.985	560.4
226.363	562
226.741	565
227.119	559.6
227.497	577.2
227.876	558.6
228.254	575.2
228.633	570.4
229.011	574
229.39	576
229.769	574.4
230.148	583.8
230.527	589.4
230.905	562.6
231.284	576.8
231.664	560.8
232.043	582.6
232.422	568.2
232.801	557.2
233.181	571
233.56	571.2
233.94	573.4
234.319	567.8
234.699	567
235.079	606.8
235.458	596.6
235.838	582.8
236.218	559.2
236.598	563.6
236.978	575.4
237.358	558
237.738	557.2
238.119	570
238.499	558.4
238.88	571.8
239.26	584.4
239.641	560.8
240.021	568.8
240.402	562.2
240.783	565
241.163	560.6
241.544	568
241.925	570.2
242.306	581.8
242.687	570
243.069	558.4
243.45	570.2
243.831	563.2
244.212	556
244.594	600
244.975	574.6
245.357	575.4
245.739	567
246.12	569.8
246.502	578.8
246.884	565.4
247.266	567.6
247.648	568
248.03	585.2
248.412	569.4
248.794	565.6
249.176	565.8
249.559	575.6
249.941	568.8
250.323	560.6
250.706	559.6
251.089	563.2
251.471	575.2
251.854	569.8
252.237	565.4
252.62	578.2
253.002	569.8
253.385	564
253.769	578.4
254.152	573.8
254.535	575.6
254.918	567.8
255.301	562.6
255.685	566.4
256.068	559.8
256.452	586.4
256.835	570.6
257.219	574.2
257.603	580
257.986	561
258.37	573
258.754	554.2
259.138	579.6
259.522	576.8
259.906	561
260.29	569
260.675	561.8
261.059	565.6
261.443	562
261.828	566.8
262.212	573.6
262.597	562.8
262.981	565.4
263.366	575.4
263.751	567.8
264.136	569.2
